benchmark,index,parent_aig,child_aig,mapper_mode,phase,cut_ordinal,reason,viable,selected_update,node,level,refs,gate,leaves,u_phase_best,fanout_limit,arrival,required,slack,area_flow,best_gate,best_arrival,best_area_flow,child_leaf_index,child_requested_phase,child_inverted_pin,leaf0_aig_id,leaf0_phase,leaf1_aig_id,leaf1_phase,leaf2_aig_id,leaf2_phase,leaf3_aig_id,leaf3_phase,leaf4_aig_id,leaf4_phase,leaf5_aig_id,leaf5_phase
benchmarks/or1200.abc.blif,20,13829,11491,0,0,19,no-super-best,0,0,11983,8,4,?,5,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,NAND2xp33_ASAP7_75t_L,45.500,4.963,-1,-1,-1,11484,-1,11486,-1,11487,-1,11488,-1,13828,-1,-1,-1
benchmarks/or1200.abc.blif,21,13829,11491,0,1,0,accepted-best,1,1,11983,8,4,NOR2xp33_ASAP7_75t_L,2,1,5,46.230,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,5.013,?,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0,0,1,11491,0,13828,1,-1,-1,-1,-1,-1,-1,-1,-1
benchmarks/or1200.abc.blif,22,13829,11491,0,1,1,no-super-best,0,0,11983,8,4,?,3,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,NOR2xp33_ASAP7_75t_L,46.230,5.013,-1,-1,-1,11486,-1,11490,-1,13828,-1,-1,-1,-1,-1,-1,-1
benchmarks/or1200.abc.blif,23,13829,11491,0,1,2,no-super-best,0,0,11983,8,4,?,3,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,NOR2xp33_ASAP7_75t_L,46.230,5.013,2,-1,-1,1490,-1,11483,-1,11491,-1,-1,-1,-1,-1,-1,-1
benchmarks/or1200.abc.blif,24,13829,11491,0,1,3,no-super-best,0,0,11983,8,4,?,4,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,NOR2xp33_ASAP7_75t_L,46.230,5.013,-1,-1,-1,11169,-1,11485,-1,11490,-1,13828,-1,-1,-1,-1,-1
benchmarks/or1200.abc.blif,25,13829,11491,0,1,4,no-super-best,0,0,11983,8,4,?,4,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,NOR2xp33_ASAP7_75t_L,46.230,5.013,-1,-1,-1,11486,-1,11487,-1,11489,-1,13828,-1,-1,-1,-1,-1
benchmarks/or1200.abc.blif,26,13829,11491,0,1,5,no-super-best,0,0,11983,8,4,?,4,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,NOR2xp33_ASAP7_75t_L,46.230,5.013,3,-1,-1,1193,-1,1490,-1,11169,-1,11491,-1,-1,-1,-1,-1
benchmarks/or1200.abc.blif,27,13829,11491,0,1,6,no-super-best,0,0,11983,8,4,?,4,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,NOR2xp33_ASAP7_75t_L,46.230,5.013,-1,-1,-1,1490,-1,11483,-1,11486,-1,11490,-1,-1,-1,-1,-1
benchmarks/or1200.abc.blif,28,13829,11491,0,1,7,no-super-best,0,0,11983,8,4,?,5,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,NOR2xp33_ASAP7_75t_L,46.230,5.013,-1,-1,-1,1994,-1,11169,-1,11484,-1,11490,-1,13828,-1,-1,-1
benchmarks/or1200.abc.blif,29,13829,11491,0,1,8,no-supers,0,0,11983,8,4,?,5,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,NOR2xp33_ASAP7_75t_L,46.230,5.013,-1,-1,-1,1193,-1,1994,-1,11484,-1,11486,-1,13828,-1,-1,-1
benchmarks/or1200.abc.blif,30,13829,11491,0,1,9,accepted-best,1,1,11983,8,4,A2O1A1O1Ixp25_ASAP7_75t_L,5,6,1,40.640,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,3.955,NOR2xp33_ASAP7_75t_L,46.230,5.013,-1,-1,-1,1193,1,1490,0,11169,0,11485,1,11490,1,-1,-1
benchmarks/or1200.abc.blif,31,13829,11491,0,1,10,no-super-best,0,0,11983,8,4,?,5,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,A2O1A1O1Ixp25_ASAP7_75t_L,40.640,3.955,-1,-1,-1,1490,-1,11169,-1,11483,-1,11485,-1,11490,-1,-1,-1
benchmarks/or1200.abc.blif,32,13829,11491,0,1,11,no-supers,0,0,11983,8,4,?,5,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,A2O1A1O1Ixp25_ASAP7_75t_L,40.640,3.955,4,-1,-1,1193,-1,1490,-1,11162,-1,11168,-1,11491,-1,-1,-1
benchmarks/or1200.abc.blif,33,13829,11491,0,1,12,no-super-best,0,0,11983,8,4,?,5,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,A2O1A1O1Ixp25_ASAP7_75t_L,40.640,3.955,-1,-1,-1,1490,-1,11483,-1,11486,-1,11487,-1,11489,-1,-1,-1
benchmarks/or1200.abc.blif,34,13829,11491,0,1,13,no-super-best,0,0,11983,8,4,?,5,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,A2O1A1O1Ixp25_ASAP7_75t_L,40.640,3.955,-1,-1,-1,1193,-1,1490,-1,11169,-1,11486,-1,11490,-1,-1,-1
benchmarks/or1200.abc.blif,35,13829,11491,0,1,14,no-supers,0,0,11983,8,4,?,5,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,A2O1A1O1Ixp25_ASAP7_75t_L,40.640,3.955,-1,-1,-1,1193,-1,1994,-1,11486,-1,11489,-1,13828,-1,-1,-1
benchmarks/or1200.abc.blif,36,13829,11491,0,1,15,no-super-best,0,0,11983,8,4,?,5,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,A2O1A1O1Ixp25_ASAP7_75t_L,40.640,3.955,-1,-1,-1,11169,-1,11485,-1,11487,-1,11489,-1,13828,-1,-1,-1
benchmarks/or1200.abc.blif,37,13829,11491,0,1,16,no-supers,0,0,11983,8,4,?,5,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,A2O1A1O1Ixp25_ASAP7_75t_L,40.640,3.955,-1,-1,-1,1193,-1,1490,-1,1994,-1,11169,-1,11484,-1,-1,-1
benchmarks/or1200.abc.blif,38,13829,11491,0,1,17,no-supers,0,0,11983,8,4,?,5,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,A2O1A1O1Ixp25_ASAP7_75t_L,40.640,3.955,-1,-1,-1,1193,-1,1994,-1,11169,-1,11484,-1,13828,-1,-1,-1
benchmarks/or1200.abc.blif,39,13829,11491,0,1,18,no-supers,0,0,11983,8,4,?,5,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,A2O1A1O1Ixp25_ASAP7_75t_L,40.640,3.955,-1,-1,-1,11162,-1,11168,-1,11485,-1,11490,-1,13828,-1,-1,-1
benchmarks/or1200.abc.blif,40,13829,11491,0,1,19,no-super-best,0,0,11983,8,4,?,5,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,A2O1A1O1Ixp25_ASAP7_75t_L,40.640,3.955,-1,-1,-1,11484,-1,11486,-1,11487,-1,11488,-1,13828,-1,-1,-1
benchmarks/or1200.abc.blif,41,13829,11491,1,0,0,accepted-best,1,1,11983,8,4,NAND2xp33_ASAP7_75t_L,2,2,5,74.860,418.210,343.350,2.394,NAND2xp33_ASAP7_75t_L,74.860,4.963,0,1,0,11491,1,13828,0,-1,-1,-1,-1,-1,-1,-1,-1
benchmarks/or1200.abc.blif,42,13829,11491,1,0,1,nonselected,1,0,11983,8,4,OR3x1_ASAP7_75t_L,3,0,2,70.570,418.210,347.640,4.542,NAND2xp33_ASAP7_75t_L,74.860,2.394,-1,-1,-1,11486,1,11490,1,13828,1,-1,-1,-1,-1,-1,-1
benchmarks/or1200.abc.blif,43,13829,11491,1,0,2,nonselected,1,0,11983,8,4,OAI21xp33_ASAP7_75t_L,3,2,2,75.420,418.210,342.790,2.670,NAND2xp33_ASAP7_75t_L,74.860,2.394,2,1,0,1490,1,11483,0,11491,1,-1,-1,-1,-1,-1,-1
benchmarks/or1200.abc.blif,44,13829,11491,1,0,3,skip-fanout,0,0,11983,8,4,?,4,0,-1,34028234663852885981170418348451692544.000,418.210,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,NAND2xp33_ASAP7_75t_L,74.860,2.394,-1,-1,-1,11169,-1,11485,-1,11490,-1,13828,-1,-1,-1,-1,-1
benchmarks/or1200.abc.blif,45,13829,11491,1,0,4,skip-fanout,0,0,11983,8,4,?,4,0,-1,34028234663852885981170418348451692544.000,418.210,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,NAND2xp33_ASAP7_75t_L,74.860,2.394,-1,-1,-1,11486,-1,11487,-1,11489,-1,13828,-1,-1,-1,-1,-1
benchmarks/or1200.abc.blif,46,13829,11491,1,0,5,skip-fanout,0,0,11983,8,4,?,4,0,-1,34028234663852885981170418348451692544.000,418.210,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,NAND2xp33_ASAP7_75t_L,74.860,2.394,3,-1,-1,1193,-1,1490,-1,11169,-1,11491,-1,-1,-1,-1,-1
benchmarks/or1200.abc.blif,47,13829,11491,1,0,6,skip-fanout,0,0,11983,8,4,?,4,0,-1,34028234663852885981170418348451692544.000,418.210,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,NAND2xp33_ASAP7_75t_L,74.860,2.394,-1,-1,-1,1490,-1,11483,-1,11486,-1,11490,-1,-1,-1,-1,-1
benchmarks/or1200.abc.blif,48,13829,11491,1,0,7,skip-fanout,0,0,11983,8,4,?,5,0,-1,34028234663852885981170418348451692544.000,418.210,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,NAND2xp33_ASAP7_75t_L,74.860,2.394,-1,-1,-1,1994,-1,11169,-1,11484,-1,11490,-1,13828,-1,-1,-1
benchmarks/or1200.abc.blif,49,13829,11491,1,0,8,skip-fanout,0,0,11983,8,4,?,5,0,-1,34028234663852885981170418348451692544.000,418.210,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,NAND2xp33_ASAP7_75t_L,74.860,2.394,-1,-1,-1,1193,-1,1994,-1,11484,-1,11486,-1,13828,-1,-1,-1
benchmarks/or1200.abc.blif,50,13829,11491,1,0,9,skip-fanout,0,0,11983,8,4,?,5,0,-1,34028234663852885981170418348451692544.000,418.210,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,NAND2xp33_ASAP7_75t_L,74.860,2.394,-1,-1,-1,1193,-1,1490,-1,11169,-1,11485,-1,11490,-1,-1,-1
benchmarks/or1200.abc.blif,51,13829,11491,1,0,10,skip-fanout,0,0,11983,8,4,?,5,0,-1,34028234663852885981170418348451692544.000,418.210,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,NAND2xp33_ASAP7_75t_L,74.860,2.394,-1,-1,-1,1490,-1,11169,-1,11483,-1,11485,-1,11490,-1,-1,-1
benchmarks/or1200.abc.blif,52,13829,11491,1,0,11,skip-fanout,0,0,11983,8,4,?,5,0,-1,34028234663852885981170418348451692544.000,418.210,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,NAND2xp33_ASAP7_75t_L,74.860,2.394,4,-1,-1,1193,-1,1490,-1,11162,-1,11168,-1,11491,-1,-1,-1
benchmarks/or1200.abc.blif,53,13829,11491,1,0,12,skip-fanout,0,0,11983,8,4,?,5,0,-1,34028234663852885981170418348451692544.000,418.210,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,NAND2xp33_ASAP7_75t_L,74.860,2.394,-1,-1,-1,1490,-1,11483,-1,11486,-1,11487,-1,11489,-1,-1,-1
benchmarks/or1200.abc.blif,54,13829,11491,1,0,13,skip-fanout,0,0,11983,8,4,?,5,0,-1,34028234663852885981170418348451692544.000,418.210,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,NAND2xp33_ASAP7_75t_L,74.860,2.394,-1,-1,-1,1193,-1,1490,-1,11169,-1,11486,-1,11490,-1,-1,-1
benchmarks/or1200.abc.blif,55,13829,11491,1,0,14,skip-fanout,0,0,11983,8,4,?,5,0,-1,34028234663852885981170418348451692544.000,418.210,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,NAND2xp33_ASAP7_75t_L,74.860,2.394,-1,-1,-1,1193,-1,1994,-1,11486,-1,11489,-1,13828,-1,-1,-1
benchmarks/or1200.abc.blif,56,13829,11491,1,0,15,skip-fanout,0,0,11983,8,4,?,5,0,-1,34028234663852885981170418348451692544.000,418.210,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,NAND2xp33_ASAP7_75t_L,74.860,2.394,-1,-1,-1,11169,-1,11485,-1,11487,-1,11489,-1,13828,-1,-1,-1
benchmarks/or1200.abc.blif,57,13829,11491,1,0,16,skip-fanout,0,0,11983,8,4,?,5,0,-1,34028234663852885981170418348451692544.000,418.210,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,NAND2xp33_ASAP7_75t_L,74.860,2.394,-1,-1,-1,1193,-1,1490,-1,1994,-1,11169,-1,11484,-1,-1,-1
benchmarks/or1200.abc.blif,58,13829,11491,1,0,17,skip-fanout,0,0,11983,8,4,?,5,0,-1,34028234663852885981170418348451692544.000,418.210,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,NAND2xp33_ASAP7_75t_L,74.860,2.394,-1,-1,-1,1193,-1,1994,-1,11169,-1,11484,-1,13828,-1,-1,-1
benchmarks/or1200.abc.blif,59,13829,11491,1,0,18,skip-fanout,0,0,11983,8,4,?,5,0,-1,34028234663852885981170418348451692544.000,418.210,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,NAND2xp33_ASAP7_75t_L,74.860,2.394,-1,-1,-1,11162,-1,11168,-1,11485,-1,11490,-1,13828,-1,-1,-1
benchmarks/or1200.abc.blif,60,13829,11491,1,0,19,skip-fanout,0,0,11983,8,4,?,5,0,-1,34028234663852885981170418348451692544.000,418.210,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,NAND2xp33_ASAP7_75t_L,74.860,2.394,-1,-1,-1,11484,-1,11486,-1,11487,-1,11488,-1,13828,-1,-1,-1
benchmarks/or1200.abc.blif,61,13829,11491,1,1,0,accepted-best,1,1,11983,8,4,NOR2xp33_ASAP7_75t_L,2,1,5,68.860,161.190,92.330,2.285,A2O1A1O1Ixp25_ASAP7_75t_L,62.170,3.955,0,0,1,11491,0,13828,1,-1,-1,-1,-1,-1,-1,-1,-1
benchmarks/or1200.abc.blif,62,13829,11491,1,1,1,nonselected,1,0,11983,8,4,NOR3xp33_ASAP7_75t_L,3,0,2,66.640,161.190,94.550,4.312,NOR2xp33_ASAP7_75t_L,68.860,2.285,-1,-1,-1,11486,1,11490,1,13828,1,-1,-1,-1,-1,-1,-1
benchmarks/or1200.abc.blif,63,13829,11491,1,1,2,nonselected,1,0,11983,8,4,AOI21xp33_ASAP7_75t_L,3,5,2,69.620,161.190,91.570,2.440,NOR2xp33_ASAP7_75t_L,68.860,2.285,2,0,1,1490,0,11483,1,11491,0,-1,-1,-1,-1,-1,-1
benchmarks/or1200.abc.blif,64,13829,11491,1,1,3,skip-fanout,0,0,11983,8,4,?,4,0,-1,34028234663852885981170418348451692544.000,161.190,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,NOR2xp33_ASAP7_75t_L,68.860,2.285,-1,-1,-1,11169,-1,11485,-1,11490,-1,13828,-1,-1,-1,-1,-1
benchmarks/or1200.abc.blif,65,13829,11491,1,1,4,skip-fanout,0,0,11983,8,4,?,4,0,-1,34028234663852885981170418348451692544.000,161.190,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,NOR2xp33_ASAP7_75t_L,68.860,2.285,-1,-1,-1,11486,-1,11487,-1,11489,-1,13828,-1,-1,-1,-1,-1
benchmarks/or1200.abc.blif,66,13829,11491,1,1,5,skip-fanout,0,0,11983,8,4,?,4,0,-1,34028234663852885981170418348451692544.000,161.190,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,NOR2xp33_ASAP7_75t_L,68.860,2.285,3,-1,-1,1193,-1,1490,-1,11169,-1,11491,-1,-1,-1,-1,-1
benchmarks/or1200.abc.blif,67,13829,11491,1,1,6,skip-fanout,0,0,11983,8,4,?,4,0,-1,34028234663852885981170418348451692544.000,161.190,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,NOR2xp33_ASAP7_75t_L,68.860,2.285,-1,-1,-1,1490,-1,11483,-1,11486,-1,11490,-1,-1,-1,-1,-1
benchmarks/or1200.abc.blif,68,13829,11491,1,1,7,skip-fanout,0,0,11983,8,4,?,5,0,-1,34028234663852885981170418348451692544.000,161.190,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,NOR2xp33_ASAP7_75t_L,68.860,2.285,-1,-1,-1,1994,-1,11169,-1,11484,-1,11490,-1,13828,-1,-1,-1
benchmarks/or1200.abc.blif,69,13829,11491,1,1,8,skip-fanout,0,0,11983,8,4,?,5,0,-1,34028234663852885981170418348451692544.000,161.190,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,NOR2xp33_ASAP7_75t_L,68.860,2.285,-1,-1,-1,1193,-1,1994,-1,11484,-1,11486,-1,13828,-1,-1,-1
benchmarks/or1200.abc.blif,70,13829,11491,1,1,9,skip-fanout,0,0,11983,8,4,A2O1A1O1Ixp25_ASAP7_75t_L,5,6,1,62.170,161.190,99.020,3.955,NOR2xp33_ASAP7_75t_L,68.860,2.285,-1,-1,-1,1193,1,1490,0,11169,0,11485,1,11490,1,-1,-1
benchmarks/or1200.abc.blif,71,13829,11491,1,1,10,skip-fanout,0,0,11983,8,4,?,5,0,-1,34028234663852885981170418348451692544.000,161.190,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,NOR2xp33_ASAP7_75t_L,68.860,2.285,-1,-1,-1,1490,-1,11169,-1,11483,-1,11485,-1,11490,-1,-1,-1
benchmarks/or1200.abc.blif,72,13829,11491,1,1,11,skip-fanout,0,0,11983,8,4,?,5,0,-1,34028234663852885981170418348451692544.000,161.190,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,NOR2xp33_ASAP7_75t_L,68.860,2.285,4,-1,-1,1193,-1,1490,-1,11162,-1,11168,-1,11491,-1,-1,-1
benchmarks/or1200.abc.blif,73,13829,11491,1,1,12,skip-fanout,0,0,11983,8,4,?,5,0,-1,34028234663852885981170418348451692544.000,161.190,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,NOR2xp33_ASAP7_75t_L,68.860,2.285,-1,-1,-1,1490,-1,11483,-1,11486,-1,11487,-1,11489,-1,-1,-1
benchmarks/or1200.abc.blif,74,13829,11491,1,1,13,skip-fanout,0,0,11983,8,4,?,5,0,-1,34028234663852885981170418348451692544.000,161.190,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,NOR2xp33_ASAP7_75t_L,68.860,2.285,-1,-1,-1,1193,-1,1490,-1,11169,-1,11486,-1,11490,-1,-1,-1
benchmarks/or1200.abc.blif,75,13829,11491,1,1,14,skip-fanout,0,0,11983,8,4,?,5,0,-1,34028234663852885981170418348451692544.000,161.190,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,NOR2xp33_ASAP7_75t_L,68.860,2.285,-1,-1,-1,1193,-1,1994,-1,11486,-1,11489,-1,13828,-1,-1,-1
benchmarks/or1200.abc.blif,76,13829,11491,1,1,15,skip-fanout,0,0,11983,8,4,?,5,0,-1,34028234663852885981170418348451692544.000,161.190,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,NOR2xp33_ASAP7_75t_L,68.860,2.285,-1,-1,-1,11169,-1,11485,-1,11487,-1,11489,-1,13828,-1,-1,-1
benchmarks/or1200.abc.blif,77,13829,11491,1,1,16,skip-fanout,0,0,11983,8,4,?,5,0,-1,34028234663852885981170418348451692544.000,161.190,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,NOR2xp33_ASAP7_75t_L,68.860,2.285,-1,-1,-1,1193,-1,1490,-1,1994,-1,11169,-1,11484,-1,-1,-1
benchmarks/or1200.abc.blif,78,13829,11491,1,1,17,skip-fanout,0,0,11983,8,4,?,5,0,-1,34028234663852885981170418348451692544.000,161.190,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,NOR2xp33_ASAP7_75t_L,68.860,2.285,-1,-1,-1,1193,-1,1994,-1,11169,-1,11484,-1,13828,-1,-1,-1
benchmarks/or1200.abc.blif,79,13829,11491,1,1,18,skip-fanout,0,0,11983,8,4,?,5,0,-1,34028234663852885981170418348451692544.000,161.190,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,NOR2xp33_ASAP7_75t_L,68.860,2.285,-1,-1,-1,11162,-1,11168,-1,11485,-1,11490,-1,13828,-1,-1,-1
benchmarks/or1200.abc.blif,80,13829,11491,1,1,19,skip-fanout,0,0,11983,8,4,?,5,0,-1,34028234663852885981170418348451692544.000,161.190,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,NOR2xp33_ASAP7_75t_L,68.860,2.285,-1,-1,-1,11484,-1,11486,-1,11487,-1,11488,-1,13828,-1,-1,-1
benchmarks/or1200.abc.blif,81,13829,11491,2,0,0,nonselected,1,0,11983,8,4,NAND2xp33_ASAP7_75t_L,2,2,5,74.800,473.730,398.930,1.630,NAND2xp33_ASAP7_75t_L,74.800,1.630,0,1,0,11491,1,13828,0,-1,-1,-1,-1,-1,-1,-1,-1
benchmarks/or1200.abc.blif,82,13829,11491,2,0,1,nonselected,1,0,11983,8,4,NAND3xp33_ASAP7_75t_L,3,7,2,65.010,473.730,408.720,3.040,NAND2xp33_ASAP7_75t_L,74.800,1.630,-1,-1,-1,11486,0,11490,0,13828,0,-1,-1,-1,-1,-1,-1
benchmarks/or1200.abc.blif,83,13829,11491,2,0,2,accepted-best,1,1,11983,8,4,AO21x2_ASAP7_75t_L,3,5,2,72.480,473.730,401.250,1.630,NAND2xp33_ASAP7_75t_L,74.800,1.630,2,0,1,1490,0,11483,1,11491,0,-1,-1,-1,-1,-1,-1
benchmarks/or1200.abc.blif,84,13829,11491,2,0,3,area-sensitive-skip,0,0,11983,8,4,OAI211xp5_ASAP7_75t_L,4,14,1,66.410,473.730,407.320,4.200,AO21x2_ASAP7_75t_L,72.480,1.630,-1,-1,-1,11169,1,11485,0,11490,0,13828,0,-1,-1,-1,-1
benchmarks/or1200.abc.blif,85,13829,11491,2,0,4,area-sensitive-skip,0,0,11983,8,4,OAI211xp5_ASAP7_75t_L,4,13,1,62.660,473.730,411.070,2.330,AO21x2_ASAP7_75t_L,72.480,1.630,-1,-1,-1,11486,0,11487,1,11489,0,13828,0,-1,-1,-1,-1
benchmarks/or1200.abc.blif,86,13829,11491,2,0,5,area-sensitive-skip,0,0,11983,8,4,OAI31xp33_ASAP7_75t_L,4,1,1,76.960,473.730,396.770,3.030,AO21x2_ASAP7_75t_L,72.480,1.630,3,1,0,1193,0,1490,1,11169,1,11491,1,-1,-1,-1,-1
benchmarks/or1200.abc.blif,87,13829,11491,2,0,6,area-sensitive-skip,0,0,11983,8,4,OAI211xp5_ASAP7_75t_L,4,14,1,66.410,473.730,407.320,3.270,AO21x2_ASAP7_75t_L,72.480,1.630,-1,-1,-1,1490,1,11483,0,11486,0,11490,0,-1,-1,-1,-1
benchmarks/or1200.abc.blif,88,13829,11491,2,0,7,area-sensitive-skip,0,0,11983,8,4,OAI311xp33_ASAP7_75t_L,5,25,1,66.180,473.730,407.550,4.430,AO21x2_ASAP7_75t_L,72.480,1.630,-1,-1,-1,1994,0,11169,1,11484,1,11490,0,13828,0,-1,-1
benchmarks/or1200.abc.blif,89,13829,11491,2,0,8,no-supers,0,0,11983,8,4,?,5,0,-1,34028234663852885981170418348451692544.000,473.730,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AO21x2_ASAP7_75t_L,72.480,1.630,-1,-1,-1,1193,-1,1994,-1,11484,-1,11486,-1,13828,-1,-1,-1
benchmarks/or1200.abc.blif,90,13829,11491,2,0,9,no-supers,0,0,11983,8,4,?,5,0,-1,34028234663852885981170418348451692544.000,473.730,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AO21x2_ASAP7_75t_L,72.480,1.630,-1,-1,-1,1193,-1,1490,-1,11169,-1,11485,-1,11490,-1,-1,-1
benchmarks/or1200.abc.blif,91,13829,11491,2,0,10,area-sensitive-skip,0,0,11983,8,4,AO221x1_ASAP7_75t_L,5,3,1,65.150,473.730,408.580,4.430,AO21x2_ASAP7_75t_L,72.480,1.630,-1,-1,-1,1490,0,11169,0,11483,1,11485,1,11490,1,-1,-1
benchmarks/or1200.abc.blif,92,13829,11491,2,0,11,no-supers,0,0,11983,8,4,?,5,0,-1,34028234663852885981170418348451692544.000,473.730,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AO21x2_ASAP7_75t_L,72.480,1.630,4,-1,-1,1193,-1,1490,-1,11162,-1,11168,-1,11491,-1,-1,-1
benchmarks/or1200.abc.blif,93,13829,11491,2,0,12,area-sensitive-skip,0,0,11983,8,4,OAI221xp5_ASAP7_75t_L,5,22,1,62.620,473.730,411.110,2.560,AO21x2_ASAP7_75t_L,72.480,1.630,-1,-1,-1,1490,1,11483,0,11486,0,11487,1,11489,0,-1,-1
benchmarks/or1200.abc.blif,94,13829,11491,2,0,13,area-sensitive-skip,0,0,11983,8,4,OAI311xp33_ASAP7_75t_L,5,25,1,66.180,473.730,407.550,4.430,AO21x2_ASAP7_75t_L,72.480,1.630,-1,-1,-1,1193,0,1490,1,11169,1,11486,0,11490,0,-1,-1
benchmarks/or1200.abc.blif,95,13829,11491,2,0,14,no-supers,0,0,11983,8,4,?,5,0,-1,34028234663852885981170418348451692544.000,473.730,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AO21x2_ASAP7_75t_L,72.480,1.630,-1,-1,-1,1193,-1,1994,-1,11486,-1,11489,-1,13828,-1,-1,-1
